topology_id,node_id,x_m,y_m,depth_m,initial_energy_j,layer
gaussian_s1000_n1000_seed4003,245,911.977478,1000.0,585.86693,0.5,20
gaussian_s1000_n1000_seed4003,246,695.689892,664.278755,554.754649,0.5,19
gaussian_s1000_n1000_seed4003,247,594.890953,540.845641,541.803198,0.5,19
gaussian_s1000_n1000_seed4003,248,661.448712,273.082896,514.797436,0.5,18
gaussian_s1000_n1000_seed4003,249,513.00507,651.83319,351.057445,0.5,13
gaussian_s1000_n1000_seed4003,250,436.952755,409.834893,658.801033,0.5,23
gaussian_s1000_n1000_seed4003,251,366.138295,623.7634,427.866712,0.5,15
gaussian_s1000_n1000_seed4003,252,777.542457,493.589006,426.901178,0.5,15
gaussian_s1000_n1000_seed4003,253,150.244951,219.730661,702.050856,0.5,24
gaussian_s1000_n1000_seed4003,254,499.925934,409.00263,806.966994,0.5,28
gaussian_s1000_n1000_seed4003,255,383.265508,681.39411,658.415283,0.5,23
gaussian_s1000_n1000_seed4003,256,255.941193,665.053842,609.818118,0.5,21
gaussian_s1000_n1000_seed4003,257,697.351211,670.990351,527.428636,0.5,18
gaussian_s1000_n1000_seed4003,258,142.7659,389.161395,577.112269,0.5,20
gaussian_s1000_n1000_seed4003,259,557.92324,339.99881,402.312148,0.5,14
gaussian_s1000_n1000_seed4003,260,514.233004,369.236307,340.538009,0.5,12
gaussian_s1000_n1000_seed4003,261,233.338725,645.576735,354.583401,0.5,13
gaussian_s1000_n1000_seed4003,262,217.570298,546.090408,443.277655,0.5,16
gaussian_s1000_n1000_seed4003,263,737.172835,511.326436,545.432178,0.5,19
gaussian_s1000_n1000_seed4003,264,457.352154,370.490474,534.701484,0.5,19
gaussian_s1000_n1000_seed4003,265,268.898772,204.931717,281.547507,0.5,10
gaussian_s1000_n1000_seed4003,266,672.866339,478.930404,281.287527,0.5,10
gaussian_s1000_n1000_seed4003,267,648.248974,370.485442,365.859861,0.5,13
gaussian_s1000_n1000_seed4003,268,606.445499,719.012661,351.941952,0.5,13
gaussian_s1000_n1000_seed4003,269,432.201687,442.10673,792.994616,0.5,27
gaussian_s1000_n1000_seed4003,270,640.975603,776.890712,753.129732,0.5,26
gaussian_s1000_n1000_seed4003,271,360.063224,662.587137,840.49018,0.5,29
gaussian_s1000_n1000_seed4003,272,792.346078,767.907087,643.035326,0.5,22
gaussian_s1000_n1000_seed4003,273,338.224664,434.389438,52.370347,0.5,3
gaussian_s1000_n1000_seed4003,274,272.624043,415.868766,118.590165,0.5,5
gaussian_s1000_n1000_seed4003,275,473.570107,736.402157,315.402596,0.5,11
gaussian_s1000_n1000_seed4003,276,635.709429,669.12163,446.721303,0.5,16
gaussian_s1000_n1000_seed4003,277,609.047071,678.339811,569.273567,0.5,20
gaussian_s1000_n1000_seed4003,278,703.364841,638.913479,606.829037,0.5,21
gaussian_s1000_n1000_seed4003,279,745.775131,607.125493,520.391028,0.5,18
gaussian_s1000_n1000_seed4003,280,504.674849,845.591635,445.944057,0.5,16
gaussian_s1000_n1000_seed4003,281,497.844156,574.155242,364.097734,0.5,13
gaussian_s1000_n1000_seed4003,282,731.523457,88.598603,664.670253,0.5,23
gaussian_s1000_n1000_seed4003,283,266.187566,699.378135,445.038722,0.5,16
gaussian_s1000_n1000_seed4003,284,644.425693,1000.0,201.015039,0.5,8
gaussian_s1000_n1000_seed4003,285,306.070795,460.441287,486.991397,0.5,17
gaussian_s1000_n1000_seed4003,286,466.367187,448.583951,793.354943,0.5,27
gaussian_s1000_n1000_seed4003,287,655.753631,589.953879,597.10274,0.5,21
gaussian_s1000_n1000_seed4003,288,760.610687,400.433786,457.91559,0.5,16
gaussian_s1000_n1000_seed4003,289,620.549956,420.968902,512.064121,0.5,18
gaussian_s1000_n1000_seed4003,290,567.608639,479.499568,359.75546,0.5,13
gaussian_s1000_n1000_seed4003,291,408.594721,307.360923,168.804141,0.5,6
gaussian_s1000_n1000_seed4003,292,501.017373,188.726241,715.376574,0.5,25
gaussian_s1000_n1000_seed4003,293,376.448358,630.907475,748.965074,0.5,26
gaussian_s1000_n1000_seed4003,294,595.327734,223.555681,981.415341,0.5,34
gaussian_s1000_n1000_seed4003,295,378.539669,555.107408,337.682732,0.5,12
gaussian_s1000_n1000_seed4003,296,481.933066,0.0,314.581648,0.5,11
gaussian_s1000_n1000_seed4003,297,509.045389,267.340666,501.893917,0.5,18
gaussian_s1000_n1000_seed4003,298,282.67344,662.500386,288.863299,0.5,10
gaussian_s1000_n1000_seed4003,299,385.579136,291.797439,398.626569,0.5,14
gaussian_s1000_n1000_seed4003,300,160.486274,374.021044,428.814354,0.5,15
gaussian_s1000_n1000_seed4003,301,648.858239,518.153861,425.077999,0.5,15
gaussian_s1000_n1000_seed4003,302,418.493644,465.915417,430.609041,0.5,15
gaussian_s1000_n1000_seed4003,303,449.898768,481.63789,431.024685,0.5,15
gaussian_s1000_n1000_seed4003,304,451.132166,615.411583,272.885391,0.5,10
gaussian_s1000_n1000_seed4003,305,763.057284,364.861682,274.96254,0.5,10
gaussian_s1000_n1000_seed4003,306,485.325982,695.507438,301.751998,0.5,11
gaussian_s1000_n1000_seed4003,307,259.866036,1000.0,463.111889,0.5,16
gaussian_s1000_n1000_seed4003,308,770.64093,351.566071,455.145818,0.5,16
gaussian_s1000_n1000_seed4003,309,698.552479,575.307153,625.56892,0.5,22
gaussian_s1000_n1000_seed4003,310,605.874854,444.780496,636.048373,0.5,22
gaussian_s1000_n1000_seed4003,311,507.927926,198.677478,630.604761,0.5,22
gaussian_s1000_n1000_seed4003,312,612.450467,285.44354,244.471946,0.5,9
gaussian_s1000_n1000_seed4003,313,887.604325,415.517313,605.734565,0.5,21
gaussian_s1000_n1000_seed4003,314,525.347671,505.098601,160.091037,0.5,6
gaussian_s1000_n1000_seed4003,315,394.466229,544.365522,321.766808,0.5,12
gaussian_s1000_n1000_seed4003,316,554.34872,667.598044,451.017879,0.5,16
gaussian_s1000_n1000_seed4003,317,849.873598,563.748916,676.85292,0.5,23
gaussian_s1000_n1000_seed4003,318,651.553432,603.491259,236.929827,0.5,9
gaussian_s1000_n1000_seed4003,319,495.477803,632.272126,621.18888,0.5,22
gaussian_s1000_n1000_seed4003,320,360.961648,284.936412,443.636527,0.5,16
gaussian_s1000_n1000_seed4003,321,511.134343,397.868704,959.256236,0.5,33
gaussian_s1000_n1000_seed4003,322,805.657047,607.364036,524.968891,0.5,18
gaussian_s1000_n1000_seed4003,323,598.056267,465.432387,258.945184,0.5,9
gaussian_s1000_n1000_seed4003,324,415.263964,299.545115,429.91206,0.5,15
gaussian_s1000_n1000_seed4003,325,146.537955,341.254465,395.143729,0.5,14
gaussian_s1000_n1000_seed4003,326,610.543631,279.912019,598.605067,0.5,21
gaussian_s1000_n1000_seed4003,327,612.482262,423.078899,726.951457,0.5,25
gaussian_s1000_n1000_seed4003,328,489.185766,326.20232,425.667259,0.5,15
gaussian_s1000_n1000_seed4003,329,291.760731,684.400214,386.858508,0.5,14
gaussian_s1000_n1000_seed4003,330,763.674878,269.946841,475.006367,0.5,17
gaussian_s1000_n1000_seed4003,331,470.307099,441.864272,483.278785,0.5,17
gaussian_s1000_n1000_seed4003,332,436.939646,241.699981,670.721582,0.5,23
gaussian_s1000_n1000_seed4003,333,324.302027,417.792705,293.730864,0.5,11
gaussian_s1000_n1000_seed4003,334,959.986695,735.847887,478.526066,0.5,17
gaussian_s1000_n1000_seed4003,335,504.587254,702.87567,549.093728,0.5,19
gaussian_s1000_n1000_seed4003,336,464.5695,424.123608,620.086741,0.5,22
gaussian_s1000_n1000_seed4003,337,150.239828,530.343609,413.703282,0.5,15
gaussian_s1000_n1000_seed4003,338,663.272416,628.731439,71.106532,0.5,3
gaussian_s1000_n1000_seed4003,339,391.917924,554.616537,256.611482,0.5,9
gaussian_s1000_n1000_seed4003,340,427.420707,500.955605,463.553289,0.5,16
gaussian_s1000_n1000_seed4003,341,625.686743,788.140673,454.218514,0.5,16
gaussian_s1000_n1000_seed4003,342,363.875311,686.794424,431.197903,0.5,15
gaussian_s1000_n1000_seed4003,343,701.91007,702.509316,259.340546,0.5,9
gaussian_s1000_n1000_seed4003,344,524.119238,309.209224,425.322546,0.5,15
gaussian_s1000_n1000_seed4003,345,480.765492,668.776558,511.290254,0.5,18
gaussian_s1000_n1000_seed4003,346,457.537113,594.635028,477.341338,0.5,17
gaussian_s1000_n1000_seed4003,347,472.493606,413.017451,572.485297,0.5,20
gaussian_s1000_n1000_seed4003,348,555.871027,669.212365,641.161479,0.5,22
gaussian_s1000_n1000_seed4003,349,481.759524,699.552075,521.96185,0.5,18
gaussian_s1000_n1000_seed4003,350,309.227856,468.021533,258.123771,0.5,9
gaussian_s1000_n1000_seed4003,351,360.38737,521.084433,270.899678,0.5,10
gaussian_s1000_n1000_seed4003,352,446.287998,644.556865,715.322185,0.5,25
gaussian_s1000_n1000_seed4003,353,682.796542,475.249801,626.642182,0.5,22
gaussian_s1000_n1000_seed4003,354,526.219569,490.82632,543.653184,0.5,19
gaussian_s1000_n1000_seed4003,355,497.81102,849.222507,588.128827,0.5,20
gaussian_s1000_n1000_seed4003,356,724.972899,610.016339,418.750772,0.5,15
gaussian_s1000_n1000_seed4003,357,486.393757,565.385439,489.792799,0.5,17
gaussian_s1000_n1000_seed4003,358,574.447404,431.195187,654.297934,0.5,23
gaussian_s1000_n1000_seed4003,359,533.950172,580.839548,562.18781,0.5,20
gaussian_s1000_n1000_seed4003,360,560.490853,221.18754,638.098261,0.5,22
gaussian_s1000_n1000_seed4003,361,402.965408,692.493504,370.501762,0.5,13
gaussian_s1000_n1000_seed4003,362,235.42096,724.985352,588.515581,0.5,20
gaussian_s1000_n1000_seed4003,363,224.541489,504.023444,640.78293,0.5,22
gaussian_s1000_n1000_seed4003,364,455.197542,582.827308,414.73791,0.5,15
gaussian_s1000_n1000_seed4003,365,133.216802,591.521568,345.014319,0.5,12
gaussian_s1000_n1000_seed4003,366,703.363156,511.614707,632.201842,0.5,22
gaussian_s1000_n1000_seed4003,367,673.787762,784.011941,249.76742,0.5,9
gaussian_s1000_n1000_seed4003,368,670.985429,597.635405,295.345748,0.5,11
gaussian_s1000_n1000_seed4003,369,571.176507,832.774483,729.170623,0.5,25
gaussian_s1000_n1000_seed4003,370,767.520927,659.961458,767.439131,0.5,26
gaussian_s1000_n1000_seed4003,371,675.189589,500.809033,457.174569,0.5,16
gaussian_s1000_n1000_seed4003,372,392.31494,480.92535,856.068561,0.5,29
gaussian_s1000_n1000_seed4003,373,436.131455,619.117022,707.875272,0.5,24
gaussian_s1000_n1000_seed4003,374,339.768374,228.531262,794.392193,0.5,27
gaussian_s1000_n1000_seed4003,375,396.86693,688.058188,835.158164,0.5,29
gaussian_s1000_n1000_seed4003,376,324.941436,400.623559,718.291122,0.5,25
gaussian_s1000_n1000_seed4003,377,383.390909,324.272508,436.73101,0.5,15
gaussian_s1000_n1000_seed4003,378,483.702469,684.952296,602.17289,0.5,21
gaussian_s1000_n1000_seed4003,379,462.47514,522.674687,414.901439,0.5,15
gaussian_s1000_n1000_seed4003,380,675.356717,664.965783,158.918131,0.5,6
gaussian_s1000_n1000_seed4003,381,911.449075,677.035812,501.440927,0.5,18
gaussian_s1000_n1000_seed4003,382,950.732835,275.91135,595.503067,0.5,21
gaussian_s1000_n1000_seed4003,383,638.007579,676.465214,773.452065,0.5,27
gaussian_s1000_n1000_seed4003,384,379.594658,316.004016,675.176014,0.5,23
gaussian_s1000_n1000_seed4003,385,506.358063,254.384485,456.305128,0.5,16
gaussian_s1000_n1000_seed4003,386,620.176245,814.825702,359.458467,0.5,13
gaussian_s1000_n1000_seed4003,387,567.895447,739.317047,360.061503,0.5,13
gaussian_s1000_n1000_seed4003,388,583.952105,763.127159,627.051177,0.5,22
gaussian_s1000_n1000_seed4003,389,342.463353,367.998261,472.441207,0.5,17
gaussian_s1000_n1000_seed4003,390,503.652193,559.447889,734.688363,0.5,25
gaussian_s1000_n1000_seed4003,391,458.030939,399.42637,653.38283,0.5,23
gaussian_s1000_n1000_seed4003,392,366.615347,362.75842,649.259411,0.5,22
gaussian_s1000_n1000_seed4003,393,291.901146,658.351551,614.430576,0.5,21
gaussian_s1000_n1000_seed4003,394,507.930538,292.378436,396.00214,0.5,14
gaussian_s1000_n1000_seed4003,395,221.59583,572.65756,544.048753,0.5,19
gaussian_s1000_n1000_seed4003,396,513.568673,671.229807,399.881956,0.5,14
gaussian_s1000_n1000_seed4003,397,729.47648,182.930362,524.447908,0.5,18
gaussian_s1000_n1000_seed4003,398,325.080592,614.276169,486.624502,0.5,17
gaussian_s1000_n1000_seed4003,399,621.084363,208.301825,436.413359,0.5,15
gaussian_s1000_n1000_seed4003,400,232.681924,313.81775,406.738159,0.5,14
gaussian_s1000_n1000_seed4003,401,272.086475,517.936871,780.316254,0.5,27
gaussian_s1000_n1000_seed4003,402,360.541,464.55088,363.995013,0.5,13
gaussian_s1000_n1000_seed4003,403,650.845067,291.541052,557.404292,0.5,19
gaussian_s1000_n1000_seed4003,404,608.405932,590.846507,131.01501,0.5,5
gaussian_s1000_n1000_seed4003,405,607.325121,949.764345,557.63907,0.5,19
gaussian_s1000_n1000_seed4003,406,388.646479,618.476367,598.161591,0.5,21
gaussian_s1000_n1000_seed4003,407,280.783021,478.577227,757.822204,0.5,26
gaussian_s1000_n1000_seed4003,408,470.362164,482.556913,459.794387,0.5,16
gaussian_s1000_n1000_seed4003,409,198.014038,163.788413,398.797389,0.5,14
gaussian_s1000_n1000_seed4003,410,589.587736,265.718999,485.201272,0.5,17
gaussian_s1000_n1000_seed4003,411,548.180675,565.174837,699.535473,0.5,24
gaussian_s1000_n1000_seed4003,412,432.887334,101.656704,527.141306,0.5,18
gaussian_s1000_n1000_seed4003,413,223.827596,576.045521,841.735133,0.5,29
gaussian_s1000_n1000_seed4003,414,658.753023,684.112746,732.713799,0.5,25
gaussian_s1000_n1000_seed4003,415,604.67298,567.796864,463.389886,0.5,16
gaussian_s1000_n1000_seed4003,416,440.811381,560.914819,407.636146,0.5,14
gaussian_s1000_n1000_seed4003,417,256.969408,446.06187,443.735552,0.5,16
gaussian_s1000_n1000_seed4003,418,688.959426,619.79278,191.780626,0.5,7
gaussian_s1000_n1000_seed4003,419,341.571905,826.744644,586.306704,0.5,20
gaussian_s1000_n1000_seed4003,420,644.999002,584.685882,440.221344,0.5,16
gaussian_s1000_n1000_seed4003,421,216.245877,603.060421,343.675281,0.5,12
gaussian_s1000_n1000_seed4003,422,436.550171,753.807451,421.246489,0.5,15
gaussian_s1000_n1000_seed4003,423,462.392758,574.098316,417.022437,0.5,15
gaussian_s1000_n1000_seed4003,424,362.42767,393.671625,362.817626,0.5,13
gaussian_s1000_n1000_seed4003,425,578.636644,764.634714,418.154207,0.5,15
gaussian_s1000_n1000_seed4003,426,558.177647,521.068767,831.825963,0.5,29
gaussian_s1000_n1000_seed4003,427,803.541254,502.481013,572.296028,0.5,20
gaussian_s1000_n1000_seed4003,428,638.873944,626.643465,564.265908,0.5,20
gaussian_s1000_n1000_seed4003,429,564.096005,460.148252,492.457049,0.5,17
gaussian_s1000_n1000_seed4003,430,511.175047,659.776457,659.255407,0.5,23
gaussian_s1000_n1000_seed4003,431,474.357537,388.189974,441.628067,0.5,16
gaussian_s1000_n1000_seed4003,432,556.697015,447.605061,591.710411,0.5,21
gaussian_s1000_n1000_seed4003,433,764.465911,468.173296,330.359637,0.5,12
gaussian_s1000_n1000_seed4003,434,571.381546,703.370095,247.82452,0.5,9
gaussian_s1000_n1000_seed4003,435,429.891954,542.463351,222.868005,0.5,8
gaussian_s1000_n1000_seed4003,436,425.297235,514.086888,390.690734,0.5,14
gaussian_s1000_n1000_seed4003,437,391.893424,632.796586,314.251471,0.5,11
gaussian_s1000_n1000_seed4003,438,508.529667,601.959874,422.262881,0.5,15
gaussian_s1000_n1000_seed4003,439,352.843876,877.635949,388.613542,0.5,14
gaussian_s1000_n1000_seed4003,440,665.669174,366.008833,696.61806,0.5,24
gaussian_s1000_n1000_seed4003,441,539.607854,420.428331,433.675424,0.5,15
gaussian_s1000_n1000_seed4003,442,475.014422,540.414501,527.907359,0.5,18
gaussian_s1000_n1000_seed4003,443,667.781176,775.565123,331.249071,0.5,12
gaussian_s1000_n1000_seed4003,444,626.995044,210.007064,555.244546,0.5,19
gaussian_s1000_n1000_seed4003,445,365.343584,312.935742,492.371933,0.5,17
gaussian_s1000_n1000_seed4003,446,728.649182,810.653002,254.465969,0.5,9
gaussian_s1000_n1000_seed4003,447,623.633492,808.04412,321.909142,0.5,12
gaussian_s1000_n1000_seed4003,448,673.855218,680.89,142.05276,0.5,6
gaussian_s1000_n1000_seed4003,449,375.361296,472.742252,621.639655,0.5,22
gaussian_s1000_n1000_seed4003,450,338.43005,736.496105,495.467789,0.5,17
gaussian_s1000_n1000_seed4003,451,613.537594,568.286571,619.010578,0.5,21
gaussian_s1000_n1000_seed4003,452,240.514842,466.292292,444.82197,0.5,16
gaussian_s1000_n1000_seed4003,453,679.151915,621.81457,511.753061,0.5,18
gaussian_s1000_n1000_seed4003,454,702.145649,574.370516,567.284134,0.5,20
gaussian_s1000_n1000_seed4003,455,504.191303,419.336839,587.660268,0.5,20
gaussian_s1000_n1000_seed4003,456,588.011137,345.60165,829.805999,0.5,28
gaussian_s1000_n1000_seed4003,457,353.818962,550.555101,667.863169,0.5,23
gaussian_s1000_n1000_seed4003,458,460.796968,545.152238,466.764935,0.5,16
gaussian_s1000_n1000_seed4003,459,143.155826,348.406226,413.093632,0.5,15
gaussian_s1000_n1000_seed4003,460,662.191292,756.038861,495.666581,0.5,17
gaussian_s1000_n1000_seed4003,461,644.43986,307.937678,725.843639,0.5,25
gaussian_s1000_n1000_seed4003,462,636.37548,456.37597,369.583146,0.5,13
gaussian_s1000_n1000_seed4003,463,162.963088,686.800426,508.988691,0.5,18
gaussian_s1000_n1000_seed4003,464,749.649695,294.441315,516.648171,0.5,18
gaussian_s1000_n1000_seed4003,465,348.442154,667.714071,618.559883,0.5,21
gaussian_s1000_n1000_seed4003,466,788.755386,467.181437,181.573237,0.5,7
gaussian_s1000_n1000_seed4003,467,169.422655,692.060332,719.631557,0.5,25
gaussian_s1000_n1000_seed4003,468,411.256429,422.65986,770.738227,0.5,27
gaussian_s1000_n1000_seed4003,469,482.150217,289.567704,522.984278,0.5,18
gaussian_s1000_n1000_seed4003,470,605.875537,505.847927,441.005215,0.5,16
gaussian_s1000_n1000_seed4003,471,506.226137,0.0,769.841225,0.5,26
gaussian_s1000_n1000_seed4003,472,384.863964,477.117568,471.813443,0.5,17
gaussian_s1000_n1000_seed4003,473,276.150117,645.899403,517.135186,0.5,18
gaussian_s1000_n1000_seed4003,474,622.616708,654.78424,336.766592,0.5,12
gaussian_s1000_n1000_seed4003,475,471.847444,537.220173,495.715165,0.5,17
gaussian_s1000_n1000_seed4003,476,645.99421,653.366558,593.710993,0.5,21
gaussian_s1000_n1000_seed4003,477,619.477163,701.377978,722.423848,0.5,25
gaussian_s1000_n1000_seed4003,478,434.842654,286.193071,635.295615,0.5,22
gaussian_s1000_n1000_seed4003,479,341.119823,391.14806,394.389029,0.5,14
gaussian_s1000_n1000_seed4003,480,262.257229,404.566973,426.190141,0.5,15
gaussian_s1000_n1000_seed4003,481,395.261814,423.638536,731.939011,0.5,25
gaussian_s1000_n1000_seed4003,482,474.113635,457.124201,407.707062,0.5,14
gaussian_s1000_n1000_seed4003,483,383.070901,607.249707,426.647691,0.5,15
gaussian_s1000_n1000_seed4003,484,728.799617,354.721184,813.864462,0.5,28
gaussian_s1000_n1000_seed4003,485,586.915227,560.222778,240.165132,0.5,9
gaussian_s1000_n1000_seed4003,486,490.054335,644.543146,571.456986,0.5,20
gaussian_s1000_n1000_seed4003,487,444.396466,491.300206,180.661754,0.5,7
gaussian_s1000_n1000_seed4003,488,253.150677,492.726786,553.350294,0.5,19
gaussian_s1000_n1000_seed4003,489,389.078996,336.747466,459.906237,0.5,16
gaussian_s1000_n1000_seed4003,490,806.357675,416.044895,605.663029,0.5,21
gaussian_s1000_n1000_seed4003,491,488.341175,525.552505,346.256274,0.5,12
gaussian_s1000_n1000_seed4003,492,788.122446,338.668181,264.138622,0.5,10
gaussian_s1000_n1000_seed4003,493,153.466394,683.027933,536.706121,0.5,19
gaussian_s1000_n1000_seed4003,494,783.333797,564.154735,627.565624,0.5,22
gaussian_s1000_n1000_seed4003,495,436.228158,344.498257,215.719148,0.5,8
gaussian_s1000_n1000_seed4003,496,314.893277,562.567069,683.515471,0.5,24
gaussian_s1000_n1000_seed4003,497,315.07446,357.008521,251.041535,0.5,9
gaussian_s1000_n1000_seed4003,498,339.276665,533.159724,218.721841,0.5,8
gaussian_s1000_n1000_seed4003,499,534.437357,232.997846,483.689136,0.5,17
gaussian_s1000_n1000_seed4003,500,579.44851,517.4999,385.199872,0.5,14
gaussian_s1000_n1000_seed4003,501,433.954326,270.102433,664.604831,0.5,23
gaussian_s1000_n1000_seed4003,502,660.090342,345.698173,403.629499,0.5,14
gaussian_s1000_n1000_seed4003,503,589.427293,457.940422,331.048241,0.5,12
gaussian_s1000_n1000_seed4003,504,527.833213,581.30927,429.928322,0.5,15
gaussian_s1000_n1000_seed4003,505,512.086316,525.887731,435.514904,0.5,15
gaussian_s1000_n1000_seed4003,506,671.718849,475.601921,723.780351,0.5,25
gaussian_s1000_n1000_seed4003,507,463.230783,267.889367,335.086074,0.5,12
gaussian_s1000_n1000_seed4003,508,355.51399,644.739891,889.168274,0.5,30
gaussian_s1000_n1000_seed4003,509,293.319165,372.113074,759.676973,0.5,26
gaussian_s1000_n1000_seed4003,510,393.789618,358.585977,571.9027,0.5,20
gaussian_s1000_n1000_seed4003,511,565.262285,400.397348,397.373955,0.5,14
gaussian_s1000_n1000_seed4003,512,38.10263,436.209899,634.12724,0.5,22
gaussian_s1000_n1000_seed4003,513,581.2905,522.638214,314.477728,0.5,11
gaussian_s1000_n1000_seed4003,514,529.54166,292.676421,750.048306,0.5,26
gaussian_s1000_n1000_seed4003,515,473.714983,590.603725,678.59027,0.5,23
gaussian_s1000_n1000_seed4003,516,442.24563,622.558089,588.718441,0.5,20
gaussian_s1000_n1000_seed4003,517,634.959958,336.23038,940.053477,0.5,32
gaussian_s1000_n1000_seed4003,518,347.581936,487.898128,582.938335,0.5,20
gaussian_s1000_n1000_seed4003,519,226.881221,324.598491,203.222609,0.5,8
gaussian_s1000_n1000_seed4003,520,133.606717,581.045125,362.5267,0.5,13
gaussian_s1000_n1000_seed4003,521,427.534584,470.736109,100.555844,0.5,4
gaussian_s1000_n1000_seed4003,522,447.163331,732.30204,630.532366,0.5,22
gaussian_s1000_n1000_seed4003,523,673.867676,573.763375,563.979756,0.5,20
gaussian_s1000_n1000_seed4003,524,871.607273,547.056156,361.039078,0.5,13
gaussian_s1000_n1000_seed4003,525,334.828155,311.848074,316.359256,0.5,11
gaussian_s1000_n1000_seed4003,526,790.282239,376.135007,660.469497,0.5,23
gaussian_s1000_n1000_seed4003,527,464.384785,320.610199,379.653649,0.5,13
gaussian_s1000_n1000_seed4003,528,595.619265,474.788109,417.607546,0.5,15
gaussian_s1000_n1000_seed4003,529,679.371977,763.529981,494.61702,0.5,17
gaussian_s1000_n1000_seed4003,530,629.757759,730.851371,679.695799,0.5,23
gaussian_s1000_n1000_seed4003,531,186.9798,752.457766,501.93807,0.5,18
gaussian_s1000_n1000_seed4003,532,555.626217,220.854965,541.966851,0.5,19
gaussian_s1000_n1000_seed4003,533,515.715318,742.088111,467.795628,0.5,16
gaussian_s1000_n1000_seed4003,534,269.071801,204.059036,788.325589,0.5,27
gaussian_s1000_n1000_seed4003,535,686.667562,76.396376,577.440815,0.5,20
gaussian_s1000_n1000_seed4003,536,879.981614,278.48645,395.463988,0.5,14
gaussian_s1000_n1000_seed4003,537,293.891352,573.199003,345.467744,0.5,12
gaussian_s1000_n1000_seed4003,538,480.985497,726.700221,319.156906,0.5,11
gaussian_s1000_n1000_seed4003,539,325.607778,496.57046,687.629734,0.5,24
gaussian_s1000_n1000_seed4003,540,656.025823,676.40985,612.944333,0.5,21
gaussian_s1000_n1000_seed4003,541,347.509043,285.641472,474.009543,0.5,17
gaussian_s1000_n1000_seed4003,542,576.063906,703.555091,790.161897,0.5,27
gaussian_s1000_n1000_seed4003,543,358.462843,287.860741,588.164468,0.5,20
gaussian_s1000_n1000_seed4003,544,626.429519,476.499252,458.602623,0.5,16
gaussian_s1000_n1000_seed4003,545,353.289677,387.896686,471.176645,0.5,17
gaussian_s1000_n1000_seed4003,546,358.535247,848.742378,307.964943,0.5,11
gaussian_s1000_n1000_seed4003,547,531.729248,531.946191,237.989249,0.5,9
gaussian_s1000_n1000_seed4003,548,271.809227,688.838515,491.565042,0.5,17
gaussian_s1000_n1000_seed4003,549,560.92093,523.00419,823.33153,0.5,28
gaussian_s1000_n1000_seed4003,550,93.311618,351.246833,488.432487,0.5,17
gaussian_s1000_n1000_seed4003,551,883.999076,44.63085,461.882198,0.5,16
gaussian_s1000_n1000_seed4003,552,430.503169,672.955965,366.406697,0.5,13
gaussian_s1000_n1000_seed4003,553,611.228031,389.802515,423.973797,0.5,15
gaussian_s1000_n1000_seed4003,554,662.825243,199.101906,237.397762,0.5,9
gaussian_s1000_n1000_seed4003,555,328.082578,433.546861,380.444288,0.5,14
gaussian_s1000_n1000_seed4003,556,545.826682,604.782838,638.19529,0.5,22
gaussian_s1000_n1000_seed4003,557,320.916941,402.07897,703.109768,0.5,24
gaussian_s1000_n1000_seed4003,558,412.048324,339.549195,521.097664,0.5,18
gaussian_s1000_n1000_seed4003,559,331.088445,575.503953,726.312118,0.5,25
gaussian_s1000_n1000_seed4003,560,783.757723,461.214853,342.57345,0.5,12
gaussian_s1000_n1000_seed4003,561,620.389632,458.899679,391.918263,0.5,14
gaussian_s1000_n1000_seed4003,562,347.543459,474.158653,306.875734,0.5,11
gaussian_s1000_n1000_seed4003,563,383.231566,651.663073,276.611015,0.5,10
gaussian_s1000_n1000_seed4003,564,355.114304,382.04684,891.822599,0.5,31
gaussian_s1000_n1000_seed4003,565,619.659479,523.324887,463.601635,0.5,16
gaussian_s1000_n1000_seed4003,566,418.634299,657.373025,388.686872,0.5,14
gaussian_s1000_n1000_seed4003,567,453.275276,189.801171,762.819785,0.5,26
gaussian_s1000_n1000_seed4003,568,256.457089,831.037488,314.181529,0.5,11
gaussian_s1000_n1000_seed4003,569,565.749195,465.750334,678.081004,0.5,23
gaussian_s1000_n1000_seed4003,570,295.960798,426.140918,654.523176,0.5,23
gaussian_s1000_n1000_seed4003,571,315.791359,580.840741,409.065556,0.5,14
gaussian_s1000_n1000_seed4003,572,427.337658,577.970097,566.720943,0.5,20
gaussian_s1000_n1000_seed4003,573,507.981492,545.590966,707.872248,0.5,24
gaussian_s1000_n1000_seed4003,574,473.441383,529.467895,455.31383,0.5,16
gaussian_s1000_n1000_seed4003,575,280.76958,399.738376,453.637766,0.5,16
gaussian_s1000_n1000_seed4003,576,704.175227,492.498352,447.530411,0.5,16
gaussian_s1000_n1000_seed4003,577,755.537371,711.201028,347.118019,0.5,12
gaussian_s1000_n1000_seed4003,578,325.52297,443.906676,898.702617,0.5,31
gaussian_s1000_n1000_seed4003,579,760.707032,521.083747,852.223008,0.5,29
gaussian_s1000_n1000_seed4003,580,420.538339,308.212404,577.169679,0.5,20
gaussian_s1000_n1000_seed4003,581,537.756093,686.842734,543.679786,0.5,19
gaussian_s1000_n1000_seed4003,582,677.656277,661.082299,918.125831,0.5,31
gaussian_s1000_n1000_seed4003,583,926.038225,418.591794,495.369433,0.5,17
gaussian_s1000_n1000_seed4003,584,117.552209,515.340431,509.138945,0.5,18
