input_id,topology_id,distribution,parameter_set,space_m,node_count,seed,transmission_range_m,packet_size_bits,initial_energy_j,max_rounds,min_alive_ratio,alpha_weight,beta_weight,gamma_weight,cluster_head_ratio,eulc_candidate_ratio,pso_particles,pso_iterations,pso_inertia,pso_c1,pso_c2,pso_omega,contention_penalty_factor,contention_reference_degree,contention_max_multiplier
exponential_s100_n50_seed4011_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4011,exponential,distance_focused,100,50,4011,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4011_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4011,exponential,distance_focused,100,50,4011,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4011_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4011,exponential,balanced_low_omega,100,50,4011,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4011_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4011,exponential,balanced_low_omega,100,50,4011,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4012,exponential,baseline,100,50,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4012,exponential,baseline,100,50,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4012,exponential,energy_focused,100,50,4012,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4012,exponential,energy_focused,100,50,4012,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4012,exponential,distance_focused,100,50,4012,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4012,exponential,distance_focused,100,50,4012,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4012,exponential,balanced_low_omega,100,50,4012,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4012_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4012,exponential,balanced_low_omega,100,50,4012,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4013,exponential,baseline,100,50,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4013,exponential,baseline,100,50,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4013,exponential,energy_focused,100,50,4013,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4013,exponential,energy_focused,100,50,4013,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4013,exponential,distance_focused,100,50,4013,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4013,exponential,distance_focused,100,50,4013,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4013,exponential,balanced_low_omega,100,50,4013,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4013_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4013,exponential,balanced_low_omega,100,50,4013,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4014,exponential,baseline,100,50,4014,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4014,exponential,baseline,100,50,4014,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4014,exponential,energy_focused,100,50,4014,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4014,exponential,energy_focused,100,50,4014,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4014,exponential,distance_focused,100,50,4014,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4014,exponential,distance_focused,100,50,4014,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n50_seed4014,exponential,balanced_low_omega,100,50,4014,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n50_seed4014_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n50_seed4014,exponential,balanced_low_omega,100,50,4014,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4000,exponential,baseline,100,100,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4000,exponential,baseline,100,100,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4000,exponential,energy_focused,100,100,4000,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4000,exponential,energy_focused,100,100,4000,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4000,exponential,distance_focused,100,100,4000,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4000,exponential,distance_focused,100,100,4000,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4000,exponential,balanced_low_omega,100,100,4000,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4000_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4000,exponential,balanced_low_omega,100,100,4000,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4001,exponential,baseline,100,100,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4001,exponential,baseline,100,100,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4001,exponential,energy_focused,100,100,4001,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4001,exponential,energy_focused,100,100,4001,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4001,exponential,distance_focused,100,100,4001,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4001,exponential,distance_focused,100,100,4001,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4001,exponential,balanced_low_omega,100,100,4001,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4001_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4001,exponential,balanced_low_omega,100,100,4001,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4002,exponential,baseline,100,100,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4002,exponential,baseline,100,100,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4002,exponential,energy_focused,100,100,4002,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4002,exponential,energy_focused,100,100,4002,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4002,exponential,distance_focused,100,100,4002,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4002,exponential,distance_focused,100,100,4002,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4002,exponential,balanced_low_omega,100,100,4002,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4002_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4002,exponential,balanced_low_omega,100,100,4002,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4003,exponential,baseline,100,100,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4003,exponential,baseline,100,100,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4003,exponential,energy_focused,100,100,4003,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4003,exponential,energy_focused,100,100,4003,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4003,exponential,distance_focused,100,100,4003,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4003,exponential,distance_focused,100,100,4003,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4003,exponential,balanced_low_omega,100,100,4003,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4003_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4003,exponential,balanced_low_omega,100,100,4003,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4004,exponential,baseline,100,100,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4004,exponential,baseline,100,100,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4004,exponential,energy_focused,100,100,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4004,exponential,energy_focused,100,100,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4004,exponential,distance_focused,100,100,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4004,exponential,distance_focused,100,100,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4004,exponential,balanced_low_omega,100,100,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4004_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4004,exponential,balanced_low_omega,100,100,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4005,exponential,baseline,100,100,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4005,exponential,baseline,100,100,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4005,exponential,energy_focused,100,100,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4005,exponential,energy_focused,100,100,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4005,exponential,distance_focused,100,100,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4005,exponential,distance_focused,100,100,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4005,exponential,balanced_low_omega,100,100,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4005_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4005,exponential,balanced_low_omega,100,100,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4006,exponential,baseline,100,100,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4006,exponential,baseline,100,100,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4006,exponential,energy_focused,100,100,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4006,exponential,energy_focused,100,100,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4006,exponential,distance_focused,100,100,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4006,exponential,distance_focused,100,100,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4006,exponential,balanced_low_omega,100,100,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4006_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4006,exponential,balanced_low_omega,100,100,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4007,exponential,baseline,100,100,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4007,exponential,baseline,100,100,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4007,exponential,energy_focused,100,100,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4007,exponential,energy_focused,100,100,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s100_n100_seed4007,exponential,distance_focused,100,100,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
exponential_s100_n100_seed4007_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,exponential_s100_n100_seed4007,exponential,distance_focused,100,100,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
